player_id,player_name,team,position,date,injury_risk_score,risk_category,model_version,model_accuracy,model_precision,model_recall,model_f1,model_note
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-07,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-08,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-09,60.8,Elevated,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-10,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-11,2.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-12,22.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-13,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-14,2.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-15,18.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-16,2.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-17,2.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-18,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-19,59.7,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-20,11.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-21,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-22,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-23,2.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-24,16.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-25,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-26,55.2,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-27,61.0,Elevated,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-28,1.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-29,18.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-02-19,7.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-02-20,9.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-02-21,11.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-02-22,12.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-02-23,21.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-02-24,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-02-25,42.0,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-02-26,1.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-02-27,33.1,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-02-28,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-01,2.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-02,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-03,7.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-04,11.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-05,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-06,2.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-07,6.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-08,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-09,9.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-10,14.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-11,33.3,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-12,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-13,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-14,17.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-15,27.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-16,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-17,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-18,16.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-19,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-20,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-21,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-22,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-23,6.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-24,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-25,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-26,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-27,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-28,6.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-29,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-30,7.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-03-31,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-01,12.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-02,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-03,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-04,21.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-05,18.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-06,1.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-07,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-08,53.6,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-09,3.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-10,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-11,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-12,47.4,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-13,15.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-14,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-15,20.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-16,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-17,12.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-18,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-19,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-20,8.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-21,18.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-22,28.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-23,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-24,12.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-25,13.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-26,12.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-27,19.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-28,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-29,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-04-30,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-05-01,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P016,Parker Foster,Seattle Sound,Center Field,2026-05-02,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
